index,ProductSymbol,DateGen,ExpDate,Strike,Call,Put,TotalOI
0,ROKU  ,2023-02-22,2023-02-24,25.0,4,2505,2509
1,ROKU  ,2023-02-22,2023-02-24,30.0,30,205,235
2,ROKU  ,2023-02-22,2023-02-24,32.0,0,89,89
3,ROKU  ,2023-02-22,2023-02-24,33.0,0,133,133
4,ROKU  ,2023-02-22,2023-02-24,34.0,10,253,263
5,ROKU  ,2023-02-22,2023-02-24,35.0,5,620,625
6,ROKU  ,2023-02-22,2023-02-24,36.0,1,214,215
7,ROKU  ,2023-02-22,2023-02-24,36.5,1,71,72
8,ROKU  ,2023-02-22,2023-02-24,37.0,0,82,82
9,ROKU  ,2023-02-22,2023-02-24,37.5,0,53,53
10,ROKU  ,2023-02-22,2023-02-24,38.0,3,84,87
11,ROKU  ,2023-02-22,2023-02-24,38.5,0,12,12
12,ROKU  ,2023-02-22,2023-02-24,39.0,0,193,193
13,ROKU  ,2023-02-22,2023-02-24,39.5,2,11,13
14,ROKU  ,2023-02-22,2023-02-24,40.0,5,929,934
15,ROKU  ,2023-02-22,2023-02-24,40.5,1,8,9
16,ROKU  ,2023-02-22,2023-02-24,41.0,21,95,116
17,ROKU  ,2023-02-22,2023-02-24,41.5,4,116,120
18,ROKU  ,2023-02-22,2023-02-24,42.0,157,107,264
19,ROKU  ,2023-02-22,2023-02-24,42.5,1,13,14
20,ROKU  ,2023-02-22,2023-02-24,43.0,33,170,203
21,ROKU  ,2023-02-22,2023-02-24,43.5,2,19,21
22,ROKU  ,2023-02-22,2023-02-24,44.0,40,136,176
23,ROKU  ,2023-02-22,2023-02-24,44.5,4,23,27
24,ROKU  ,2023-02-22,2023-02-24,45.0,105,422,527
25,ROKU  ,2023-02-22,2023-02-24,45.5,4,25,29
26,ROKU  ,2023-02-22,2023-02-24,46.0,67,122,189
27,ROKU  ,2023-02-22,2023-02-24,46.5,16,293,309
28,ROKU  ,2023-02-22,2023-02-24,47.0,38,95,133
29,ROKU  ,2023-02-22,2023-02-24,47.5,13,32,45
30,ROKU  ,2023-02-22,2023-02-24,48.0,427,115,542
31,ROKU  ,2023-02-22,2023-02-24,48.5,13,41,54
32,ROKU  ,2023-02-22,2023-02-24,49.0,60,122,182
33,ROKU  ,2023-02-22,2023-02-24,49.5,11,160,171
34,ROKU  ,2023-02-22,2023-02-24,50.0,523,800,1323
35,ROKU  ,2023-02-22,2023-02-24,51.0,201,407,608
36,ROKU  ,2023-02-22,2023-02-24,52.0,404,604,1008
37,ROKU  ,2023-02-22,2023-02-24,53.0,122,345,467
38,ROKU  ,2023-02-22,2023-02-24,54.0,224,329,553
39,ROKU  ,2023-02-22,2023-02-24,55.0,191,993,1184
40,ROKU  ,2023-02-22,2023-02-24,56.0,172,722,894
41,ROKU  ,2023-02-22,2023-02-24,57.0,537,895,1432
42,ROKU  ,2023-02-22,2023-02-24,58.0,379,744,1123
43,ROKU  ,2023-02-22,2023-02-24,59.0,134,451,585
44,ROKU  ,2023-02-22,2023-02-24,60.0,705,2479,3184
45,ROKU  ,2023-02-22,2023-02-24,61.0,206,293,499
46,ROKU  ,2023-02-22,2023-02-24,62.0,269,1741,2010
47,ROKU  ,2023-02-22,2023-02-24,63.0,184,759,943
48,ROKU  ,2023-02-22,2023-02-24,64.0,700,626,1326
49,ROKU  ,2023-02-22,2023-02-24,65.0,677,1482,2159
50,ROKU  ,2023-02-22,2023-02-24,66.0,477,670,1147
51,ROKU  ,2023-02-22,2023-02-24,67.0,620,545,1165
52,ROKU  ,2023-02-22,2023-02-24,68.0,739,595,1334
53,ROKU  ,2023-02-22,2023-02-24,69.0,969,522,1491
54,ROKU  ,2023-02-22,2023-02-24,70.0,1551,780,2331
55,ROKU  ,2023-02-22,2023-02-24,71.0,780,499,1279
56,ROKU  ,2023-02-22,2023-02-24,72.0,1276,284,1560
57,ROKU  ,2023-02-22,2023-02-24,73.0,895,654,1549
58,ROKU  ,2023-02-22,2023-02-24,74.0,839,553,1392
59,ROKU  ,2023-02-22,2023-02-24,75.0,2122,590,2712
60,ROKU  ,2023-02-22,2023-02-24,76.0,532,207,739
61,ROKU  ,2023-02-22,2023-02-24,77.0,657,239,896
62,ROKU  ,2023-02-22,2023-02-24,78.0,446,86,532
63,ROKU  ,2023-02-22,2023-02-24,79.0,547,61,608
64,ROKU  ,2023-02-22,2023-02-24,80.0,1677,74,1751
65,ROKU  ,2023-02-22,2023-02-24,81.0,413,18,431
66,ROKU  ,2023-02-22,2023-02-24,82.0,831,17,848
67,ROKU  ,2023-02-22,2023-02-24,83.0,256,18,274
68,ROKU  ,2023-02-22,2023-02-24,84.0,361,9,370
69,ROKU  ,2023-02-22,2023-02-24,85.0,733,3,736
70,ROKU  ,2023-02-22,2023-02-24,86.0,202,3,205
71,ROKU  ,2023-02-22,2023-02-24,87.0,1344,0,1344
72,ROKU  ,2023-02-22,2023-02-24,90.0,1284,1,1285
73,ROKU  ,2023-02-22,2023-02-24,95.0,449,0,449
74,ROKU  ,2023-02-22,2023-02-24,100.0,1778,1,1779
75,ROKU  ,2023-02-22,2023-03-03,25.0,0,746,746
76,ROKU  ,2023-02-22,2023-03-03,30.0,0,115,115
77,ROKU  ,2023-02-22,2023-03-03,35.0,0,332,332
78,ROKU  ,2023-02-22,2023-03-03,38.0,1,229,230
79,ROKU  ,2023-02-22,2023-03-03,39.0,0,52,52
80,ROKU  ,2023-02-22,2023-03-03,40.0,3,968,971
81,ROKU  ,2023-02-22,2023-03-03,41.0,0,43,43
82,ROKU  ,2023-02-22,2023-03-03,42.0,9,220,229
83,ROKU  ,2023-02-22,2023-03-03,43.0,2,197,199
84,ROKU  ,2023-02-22,2023-03-03,44.0,1,816,817
85,ROKU  ,2023-02-22,2023-03-03,45.0,15,386,401
86,ROKU  ,2023-02-22,2023-03-03,46.0,6,117,123
87,ROKU  ,2023-02-22,2023-03-03,47.0,59,257,316
88,ROKU  ,2023-02-22,2023-03-03,48.0,43,125,168
89,ROKU  ,2023-02-22,2023-03-03,49.0,40,82,122
90,ROKU  ,2023-02-22,2023-03-03,50.0,34,615,649
91,ROKU  ,2023-02-22,2023-03-03,51.0,24,316,340
92,ROKU  ,2023-02-22,2023-03-03,52.0,49,85,134
93,ROKU  ,2023-02-22,2023-03-03,53.0,35,257,292
94,ROKU  ,2023-02-22,2023-03-03,54.0,62,694,756
95,ROKU  ,2023-02-22,2023-03-03,55.0,94,899,993
96,ROKU  ,2023-02-22,2023-03-03,56.0,109,190,299
97,ROKU  ,2023-02-22,2023-03-03,57.0,68,181,249
98,ROKU  ,2023-02-22,2023-03-03,58.0,71,88,159
99,ROKU  ,2023-02-22,2023-03-03,59.0,43,105,148
100,ROKU  ,2023-02-22,2023-03-03,60.0,181,924,1105
101,ROKU  ,2023-02-22,2023-03-03,61.0,86,114,200
102,ROKU  ,2023-02-22,2023-03-03,62.0,178,221,399
103,ROKU  ,2023-02-22,2023-03-03,63.0,157,165,322
104,ROKU  ,2023-02-22,2023-03-03,64.0,213,342,555
105,ROKU  ,2023-02-22,2023-03-03,65.0,744,372,1116
106,ROKU  ,2023-02-22,2023-03-03,66.0,143,179,322
107,ROKU  ,2023-02-22,2023-03-03,67.0,468,396,864
108,ROKU  ,2023-02-22,2023-03-03,68.0,275,124,399
109,ROKU  ,2023-02-22,2023-03-03,69.0,219,125,344
110,ROKU  ,2023-02-22,2023-03-03,70.0,930,1404,2334
111,ROKU  ,2023-02-22,2023-03-03,71.0,425,246,671
112,ROKU  ,2023-02-22,2023-03-03,72.0,270,225,495
113,ROKU  ,2023-02-22,2023-03-03,73.0,385,106,491
114,ROKU  ,2023-02-22,2023-03-03,74.0,270,170,440
115,ROKU  ,2023-02-22,2023-03-03,75.0,616,526,1142
116,ROKU  ,2023-02-22,2023-03-03,76.0,123,64,187
117,ROKU  ,2023-02-22,2023-03-03,77.0,150,142,292
118,ROKU  ,2023-02-22,2023-03-03,78.0,278,184,462
119,ROKU  ,2023-02-22,2023-03-03,79.0,12,0,12
120,ROKU  ,2023-02-22,2023-03-03,80.0,261,45,306
121,ROKU  ,2023-02-22,2023-03-03,81.0,0,18,18
122,ROKU  ,2023-02-22,2023-03-03,82.0,13,14,27
123,ROKU  ,2023-02-22,2023-03-03,85.0,1026,29,1055
124,ROKU  ,2023-02-22,2023-03-03,90.0,860,0,860
125,ROKU  ,2023-02-22,2023-03-03,95.0,283,1,284
