index,ProductSymbol,DateGen,ExpDate,Strike,Call,Put,TotalOI
0,ROKU  ,2023-02-13,2023-02-10,25.0,0,360,360
1,ROKU  ,2023-02-13,2023-02-10,29.0,0,28,28
2,ROKU  ,2023-02-13,2023-02-10,30.0,0,603,603
3,ROKU  ,2023-02-13,2023-02-10,31.0,0,79,79
4,ROKU  ,2023-02-13,2023-02-10,32.0,0,1219,1219
5,ROKU  ,2023-02-13,2023-02-10,33.0,0,762,762
6,ROKU  ,2023-02-13,2023-02-10,34.0,0,54,54
7,ROKU  ,2023-02-13,2023-02-10,35.0,0,118,118
8,ROKU  ,2023-02-13,2023-02-10,36.0,0,56,56
9,ROKU  ,2023-02-13,2023-02-10,37.0,0,175,175
10,ROKU  ,2023-02-13,2023-02-10,38.0,0,554,554
11,ROKU  ,2023-02-13,2023-02-10,38.5,0,240,240
12,ROKU  ,2023-02-13,2023-02-10,39.0,0,284,284
13,ROKU  ,2023-02-13,2023-02-10,39.5,0,0,0
14,ROKU  ,2023-02-13,2023-02-10,40.0,0,2187,2187
15,ROKU  ,2023-02-13,2023-02-10,40.5,0,3,3
16,ROKU  ,2023-02-13,2023-02-10,41.0,0,139,139
17,ROKU  ,2023-02-13,2023-02-10,41.5,0,8,8
18,ROKU  ,2023-02-13,2023-02-10,42.0,0,309,309
19,ROKU  ,2023-02-13,2023-02-10,42.5,0,9,9
20,ROKU  ,2023-02-13,2023-02-10,43.0,0,156,156
21,ROKU  ,2023-02-13,2023-02-10,43.5,0,12,12
22,ROKU  ,2023-02-13,2023-02-10,44.0,0,917,917
23,ROKU  ,2023-02-13,2023-02-10,44.5,0,1,1
24,ROKU  ,2023-02-13,2023-02-10,45.0,0,447,447
25,ROKU  ,2023-02-13,2023-02-10,45.5,0,45,45
26,ROKU  ,2023-02-13,2023-02-10,46.0,0,248,248
27,ROKU  ,2023-02-13,2023-02-10,46.5,0,547,547
28,ROKU  ,2023-02-13,2023-02-10,47.0,0,1022,1022
29,ROKU  ,2023-02-13,2023-02-10,47.5,0,577,577
30,ROKU  ,2023-02-13,2023-02-10,48.0,0,530,530
31,ROKU  ,2023-02-13,2023-02-10,48.5,0,230,230
32,ROKU  ,2023-02-13,2023-02-10,49.0,0,198,198
33,ROKU  ,2023-02-13,2023-02-10,49.5,0,94,94
34,ROKU  ,2023-02-13,2023-02-10,50.0,0,627,627
35,ROKU  ,2023-02-13,2023-02-10,51.0,0,1389,1389
36,ROKU  ,2023-02-13,2023-02-10,52.0,0,628,628
37,ROKU  ,2023-02-13,2023-02-10,53.0,0,870,870
38,ROKU  ,2023-02-13,2023-02-10,54.0,0,887,887
39,ROKU  ,2023-02-13,2023-02-10,55.0,666,0,666
40,ROKU  ,2023-02-13,2023-02-10,56.0,1364,0,1364
