index,ProductSymbol,DateGen,ExpDate,Strike,Call,Put,TotalOI
0,ROKU  ,2023-02-15,2023-02-17,20.0,1,359,360
1,ROKU  ,2023-02-15,2023-02-17,22.5,20,428,448
2,ROKU  ,2023-02-15,2023-02-17,25.0,17,2720,2737
3,ROKU  ,2023-02-15,2023-02-17,30.0,95,5244,5339
4,ROKU  ,2023-02-15,2023-02-17,35.0,98,6559,6657
5,ROKU  ,2023-02-15,2023-02-17,36.0,3,163,166
6,ROKU  ,2023-02-15,2023-02-17,36.5,0,53,53
7,ROKU  ,2023-02-15,2023-02-17,37.0,0,27,27
8,ROKU  ,2023-02-15,2023-02-17,37.5,1,76,77
9,ROKU  ,2023-02-15,2023-02-17,38.0,0,116,116
10,ROKU  ,2023-02-15,2023-02-17,38.5,1,56,57
11,ROKU  ,2023-02-15,2023-02-17,39.0,0,151,151
12,ROKU  ,2023-02-15,2023-02-17,40.0,756,2957,3713
13,ROKU  ,2023-02-15,2023-02-17,41.0,1,79,80
14,ROKU  ,2023-02-15,2023-02-17,42.0,19,492,511
15,ROKU  ,2023-02-15,2023-02-17,43.0,7,935,942
16,ROKU  ,2023-02-15,2023-02-17,44.0,15,446,461
17,ROKU  ,2023-02-15,2023-02-17,45.0,1298,4876,6174
18,ROKU  ,2023-02-15,2023-02-17,45.5,41,260,301
19,ROKU  ,2023-02-15,2023-02-17,46.0,71,524,595
20,ROKU  ,2023-02-15,2023-02-17,46.5,40,256,296
21,ROKU  ,2023-02-15,2023-02-17,47.0,75,932,1007
22,ROKU  ,2023-02-15,2023-02-17,47.5,60,680,740
23,ROKU  ,2023-02-15,2023-02-17,48.0,47,1375,1422
24,ROKU  ,2023-02-15,2023-02-17,48.5,37,279,316
25,ROKU  ,2023-02-15,2023-02-17,49.0,166,696,862
26,ROKU  ,2023-02-15,2023-02-17,49.5,159,523,682
27,ROKU  ,2023-02-15,2023-02-17,50.0,1955,4020,5975
28,ROKU  ,2023-02-15,2023-02-17,51.0,272,1764,2036
29,ROKU  ,2023-02-15,2023-02-17,52.0,116,1148,1264
30,ROKU  ,2023-02-15,2023-02-17,53.0,107,699,806
31,ROKU  ,2023-02-15,2023-02-17,54.0,398,927,1325
32,ROKU  ,2023-02-15,2023-02-17,55.0,2555,1600,4155
33,ROKU  ,2023-02-15,2023-02-17,56.0,853,532,1385
34,ROKU  ,2023-02-15,2023-02-17,57.0,1073,226,1299
35,ROKU  ,2023-02-15,2023-02-17,58.0,667,533,1200
36,ROKU  ,2023-02-15,2023-02-17,59.0,736,315,1051
37,ROKU  ,2023-02-15,2023-02-17,60.0,3864,1086,4950
38,ROKU  ,2023-02-15,2023-02-17,61.0,1807,183,1990
39,ROKU  ,2023-02-15,2023-02-17,62.0,785,267,1052
40,ROKU  ,2023-02-15,2023-02-17,63.0,784,155,939
41,ROKU  ,2023-02-15,2023-02-17,64.0,543,331,874
42,ROKU  ,2023-02-15,2023-02-17,65.0,4865,1088,5953
43,ROKU  ,2023-02-15,2023-02-17,66.0,647,200,847
44,ROKU  ,2023-02-15,2023-02-17,67.0,1002,567,1569
45,ROKU  ,2023-02-15,2023-02-17,68.0,616,296,912
46,ROKU  ,2023-02-15,2023-02-17,69.0,434,256,690
47,ROKU  ,2023-02-15,2023-02-17,70.0,2260,289,2549
48,ROKU  ,2023-02-15,2023-02-17,71.0,460,82,542
49,ROKU  ,2023-02-15,2023-02-17,72.0,956,98,1054
50,ROKU  ,2023-02-15,2023-02-17,73.0,210,89,299
51,ROKU  ,2023-02-15,2023-02-17,74.0,539,149,688
