index,ProductSymbol,DateGen,ExpDate,Strike,Call,Put
0,SPY   ,2023-02-01,2023-01-31,320.0,0,858
1,SPY   ,2023-02-01,2023-01-31,330.0,0,396
2,SPY   ,2023-02-01,2023-01-31,331.0,0,102
3,SPY   ,2023-02-01,2023-01-31,332.0,0,98
4,SPY   ,2023-02-01,2023-01-31,333.0,0,368
5,SPY   ,2023-02-01,2023-01-31,334.0,0,67
6,SPY   ,2023-02-01,2023-01-31,335.0,0,75
7,SPY   ,2023-02-01,2023-01-31,336.0,0,349
8,SPY   ,2023-02-01,2023-01-31,337.0,0,220
9,SPY   ,2023-02-01,2023-01-31,338.0,0,278
10,SPY   ,2023-02-01,2023-01-31,339.0,0,759
11,SPY   ,2023-02-01,2023-01-31,340.0,0,252
12,SPY   ,2023-02-01,2023-01-31,341.0,0,494
13,SPY   ,2023-02-01,2023-01-31,342.0,0,727
14,SPY   ,2023-02-01,2023-01-31,343.0,0,102
15,SPY   ,2023-02-01,2023-01-31,344.0,0,3141
16,SPY   ,2023-02-01,2023-01-31,345.0,0,257
17,SPY   ,2023-02-01,2023-01-31,346.0,0,445
18,SPY   ,2023-02-01,2023-01-31,347.0,0,86
19,SPY   ,2023-02-01,2023-01-31,348.0,0,1328
20,SPY   ,2023-02-01,2023-01-31,349.0,0,402
21,SPY   ,2023-02-01,2023-01-31,350.0,0,501
22,SPY   ,2023-02-01,2023-01-31,351.0,0,74
23,SPY   ,2023-02-01,2023-01-31,352.0,0,141
24,SPY   ,2023-02-01,2023-01-31,353.0,0,160
25,SPY   ,2023-02-01,2023-01-31,354.0,0,60
26,SPY   ,2023-02-01,2023-01-31,355.0,0,107
27,SPY   ,2023-02-01,2023-01-31,356.0,0,232
28,SPY   ,2023-02-01,2023-01-31,357.0,0,451
29,SPY   ,2023-02-01,2023-01-31,358.0,0,236
30,SPY   ,2023-02-01,2023-01-31,359.0,0,191
31,SPY   ,2023-02-01,2023-01-31,360.0,0,4491
32,SPY   ,2023-02-01,2023-01-31,361.0,0,113
33,SPY   ,2023-02-01,2023-01-31,362.0,0,106
34,SPY   ,2023-02-01,2023-01-31,363.0,0,142
35,SPY   ,2023-02-01,2023-01-31,364.0,0,277
36,SPY   ,2023-02-01,2023-01-31,365.0,0,283
37,SPY   ,2023-02-01,2023-01-31,366.0,0,192
38,SPY   ,2023-02-01,2023-01-31,367.0,0,140
39,SPY   ,2023-02-01,2023-01-31,368.0,0,826
40,SPY   ,2023-02-01,2023-01-31,369.0,0,66
41,SPY   ,2023-02-01,2023-01-31,370.0,0,2497
42,SPY   ,2023-02-01,2023-01-31,371.0,0,1788
