index,ProductSymbol,DateGen,ExpDate,Strike,Call,Put,TotalOI
0,SPY   ,2023-02-14,2023-02-13,330.0,0,24,24
1,SPY   ,2023-02-14,2023-02-13,340.0,0,82,82
2,SPY   ,2023-02-14,2023-02-13,343.0,0,18,18
3,SPY   ,2023-02-14,2023-02-13,344.0,0,9,9
4,SPY   ,2023-02-14,2023-02-13,345.0,0,25,25
5,SPY   ,2023-02-14,2023-02-13,346.0,0,1,1
6,SPY   ,2023-02-14,2023-02-13,347.0,0,6,6
7,SPY   ,2023-02-14,2023-02-13,348.0,0,8,8
8,SPY   ,2023-02-14,2023-02-13,349.0,0,1,1
9,SPY   ,2023-02-14,2023-02-13,350.0,0,235,235
10,SPY   ,2023-02-14,2023-02-13,351.0,0,56,56
11,SPY   ,2023-02-14,2023-02-13,352.0,0,191,191
12,SPY   ,2023-02-14,2023-02-13,353.0,0,640,640
13,SPY   ,2023-02-14,2023-02-13,354.0,0,25,25
14,SPY   ,2023-02-14,2023-02-13,355.0,0,15,15
15,SPY   ,2023-02-14,2023-02-13,356.0,0,43,43
16,SPY   ,2023-02-14,2023-02-13,357.0,0,153,153
17,SPY   ,2023-02-14,2023-02-13,358.0,0,80,80
18,SPY   ,2023-02-14,2023-02-13,359.0,0,260,260
19,SPY   ,2023-02-14,2023-02-13,360.0,0,493,493
20,SPY   ,2023-02-14,2023-02-13,361.0,0,1023,1023
21,SPY   ,2023-02-14,2023-02-13,362.0,0,1744,1744
22,SPY   ,2023-02-14,2023-02-13,363.0,0,1374,1374
23,SPY   ,2023-02-14,2023-02-13,364.0,0,591,591
24,SPY   ,2023-02-14,2023-02-13,365.0,0,834,834
25,SPY   ,2023-02-14,2023-02-13,366.0,0,1825,1825
26,SPY   ,2023-02-14,2023-02-13,367.0,0,906,906
27,SPY   ,2023-02-14,2023-02-13,368.0,0,2424,2424
28,SPY   ,2023-02-14,2023-02-13,369.0,0,1640,1640
29,SPY   ,2023-02-14,2023-02-13,370.0,0,355,355
30,SPY   ,2023-02-14,2023-02-13,371.0,0,163,163
31,SPY   ,2023-02-14,2023-02-13,372.0,0,154,154
32,SPY   ,2023-02-14,2023-02-13,373.0,0,134,134
33,SPY   ,2023-02-14,2023-02-13,374.0,0,94,94
34,SPY   ,2023-02-14,2023-02-13,375.0,0,442,442
35,SPY   ,2023-02-14,2023-02-13,376.0,0,88,88
36,SPY   ,2023-02-14,2023-02-13,377.0,0,181,181
37,SPY   ,2023-02-14,2023-02-13,378.0,0,486,486
38,SPY   ,2023-02-14,2023-02-13,379.0,0,2207,2207
39,SPY   ,2023-02-14,2023-02-13,380.0,0,1202,1202
40,SPY   ,2023-02-14,2023-02-13,381.0,0,797,797
41,SPY   ,2023-02-14,2023-02-13,382.0,0,5305,5305
42,SPY   ,2023-02-14,2023-02-13,383.0,0,3884,3884
43,SPY   ,2023-02-14,2023-02-13,384.0,0,8373,8373
44,SPY   ,2023-02-14,2023-02-13,385.0,0,1178,1178
45,SPY   ,2023-02-14,2023-02-13,386.0,0,345,345
46,SPY   ,2023-02-14,2023-02-13,387.0,0,704,704
47,SPY   ,2023-02-14,2023-02-13,388.0,0,405,405
48,SPY   ,2023-02-14,2023-02-13,389.0,0,1169,1169
49,SPY   ,2023-02-14,2023-02-13,390.0,0,4674,4674
50,SPY   ,2023-02-14,2023-02-13,391.0,0,1731,1731
51,SPY   ,2023-02-14,2023-02-13,392.0,0,1387,1387
52,SPY   ,2023-02-14,2023-02-13,393.0,0,3098,3098
53,SPY   ,2023-02-14,2023-02-13,394.0,0,3849,3849
54,SPY   ,2023-02-14,2023-02-13,395.0,0,11696,11696
