index,ProductSymbol,DateGen,ExpDate,Strike,Call,Put
0,SPY   ,2023-02-02,2023-02-01,320.0,0,293
1,SPY   ,2023-02-02,2023-02-01,330.0,0,355
2,SPY   ,2023-02-02,2023-02-01,331.0,0,134
3,SPY   ,2023-02-02,2023-02-01,332.0,0,14
4,SPY   ,2023-02-02,2023-02-01,333.0,0,608
5,SPY   ,2023-02-02,2023-02-01,334.0,0,568
6,SPY   ,2023-02-02,2023-02-01,335.0,0,3
7,SPY   ,2023-02-02,2023-02-01,336.0,0,242
8,SPY   ,2023-02-02,2023-02-01,337.0,0,82
9,SPY   ,2023-02-02,2023-02-01,338.0,0,957
10,SPY   ,2023-02-02,2023-02-01,339.0,0,249
11,SPY   ,2023-02-02,2023-02-01,340.0,0,648
12,SPY   ,2023-02-02,2023-02-01,341.0,0,202
13,SPY   ,2023-02-02,2023-02-01,342.0,0,0
14,SPY   ,2023-02-02,2023-02-01,343.0,0,27
15,SPY   ,2023-02-02,2023-02-01,344.0,0,428
16,SPY   ,2023-02-02,2023-02-01,345.0,0,52
17,SPY   ,2023-02-02,2023-02-01,346.0,0,263
18,SPY   ,2023-02-02,2023-02-01,347.0,0,308
19,SPY   ,2023-02-02,2023-02-01,348.0,0,448
20,SPY   ,2023-02-02,2023-02-01,349.0,0,220
21,SPY   ,2023-02-02,2023-02-01,350.0,0,2582
22,SPY   ,2023-02-02,2023-02-01,351.0,0,50
23,SPY   ,2023-02-02,2023-02-01,352.0,0,6
24,SPY   ,2023-02-02,2023-02-01,353.0,0,10
25,SPY   ,2023-02-02,2023-02-01,354.0,0,41
26,SPY   ,2023-02-02,2023-02-01,355.0,0,47
27,SPY   ,2023-02-02,2023-02-01,356.0,0,1
28,SPY   ,2023-02-02,2023-02-01,357.0,0,69
29,SPY   ,2023-02-02,2023-02-01,358.0,0,819
30,SPY   ,2023-02-02,2023-02-01,359.0,0,1988
31,SPY   ,2023-02-02,2023-02-01,360.0,0,1763
32,SPY   ,2023-02-02,2023-02-01,361.0,0,115
