index,ProductSymbol,DateGen,ExpDate,Strike,Call,Put,TotalOI
0,SPY   ,2023-02-27,2023-02-24,275.0,0,945,945
1,SPY   ,2023-02-27,2023-02-24,280.0,0,1451,1451
2,SPY   ,2023-02-27,2023-02-24,285.0,0,506,506
3,SPY   ,2023-02-27,2023-02-24,290.0,0,1893,1893
4,SPY   ,2023-02-27,2023-02-24,295.0,0,10353,10353
5,SPY   ,2023-02-27,2023-02-24,300.0,0,2177,2177
6,SPY   ,2023-02-27,2023-02-24,305.0,0,2073,2073
7,SPY   ,2023-02-27,2023-02-24,310.0,0,688,688
8,SPY   ,2023-02-27,2023-02-24,315.0,0,29280,29280
9,SPY   ,2023-02-27,2023-02-24,320.0,0,844,844
10,SPY   ,2023-02-27,2023-02-24,325.0,0,1446,1446
11,SPY   ,2023-02-27,2023-02-24,330.0,0,43963,43963
12,SPY   ,2023-02-27,2023-02-24,335.0,0,3465,3465
13,SPY   ,2023-02-27,2023-02-24,340.0,0,11650,11650
14,SPY   ,2023-02-27,2023-02-24,341.0,0,0,0
15,SPY   ,2023-02-27,2023-02-24,342.0,0,0,0
16,SPY   ,2023-02-27,2023-02-24,343.0,0,0,0
17,SPY   ,2023-02-27,2023-02-24,344.0,0,0,0
18,SPY   ,2023-02-27,2023-02-24,345.0,0,43610,43610
19,SPY   ,2023-02-27,2023-02-24,346.0,0,622,622
20,SPY   ,2023-02-27,2023-02-24,347.0,0,599,599
21,SPY   ,2023-02-27,2023-02-24,348.0,0,472,472
22,SPY   ,2023-02-27,2023-02-24,349.0,0,813,813
23,SPY   ,2023-02-27,2023-02-24,350.0,0,10517,10517
24,SPY   ,2023-02-27,2023-02-24,351.0,0,2383,2383
25,SPY   ,2023-02-27,2023-02-24,352.0,0,5296,5296
26,SPY   ,2023-02-27,2023-02-24,353.0,0,1845,1845
27,SPY   ,2023-02-27,2023-02-24,354.0,0,2296,2296
28,SPY   ,2023-02-27,2023-02-24,355.0,0,4960,4960
29,SPY   ,2023-02-27,2023-02-24,356.0,0,1189,1189
30,SPY   ,2023-02-27,2023-02-24,357.0,0,1466,1466
31,SPY   ,2023-02-27,2023-02-24,358.0,0,1314,1314
32,SPY   ,2023-02-27,2023-02-24,359.0,0,1476,1476
33,SPY   ,2023-02-27,2023-02-24,360.0,0,47830,47830
34,SPY   ,2023-02-27,2023-02-24,361.0,0,2849,2849
35,SPY   ,2023-02-27,2023-02-24,362.0,0,947,947
36,SPY   ,2023-02-27,2023-02-24,363.0,0,1375,1375
37,SPY   ,2023-02-27,2023-02-24,364.0,0,2118,2118
38,SPY   ,2023-02-27,2023-02-24,365.0,0,7805,7805
39,SPY   ,2023-02-27,2023-02-24,366.0,0,1826,1826
40,SPY   ,2023-02-27,2023-02-24,367.0,0,1569,1569
41,SPY   ,2023-02-27,2023-02-24,368.0,0,2374,2374
42,SPY   ,2023-02-27,2023-02-24,369.0,0,1658,1658
43,SPY   ,2023-02-27,2023-02-24,370.0,0,10383,10383
44,SPY   ,2023-02-27,2023-02-24,371.0,0,2812,2812
45,SPY   ,2023-02-27,2023-02-24,372.0,0,1919,1919
46,SPY   ,2023-02-27,2023-02-24,372.5,0,1279,1279
47,SPY   ,2023-02-27,2023-02-24,373.0,0,4506,4506
48,SPY   ,2023-02-27,2023-02-24,374.0,0,11427,11427
49,SPY   ,2023-02-27,2023-02-24,375.0,0,25103,25103
50,SPY   ,2023-02-27,2023-02-24,376.0,0,5397,5397
51,SPY   ,2023-02-27,2023-02-24,377.0,0,4491,4491
52,SPY   ,2023-02-27,2023-02-24,377.5,0,1221,1221
53,SPY   ,2023-02-27,2023-02-24,378.0,0,2685,2685
54,SPY   ,2023-02-27,2023-02-24,379.0,0,1620,1620
55,SPY   ,2023-02-27,2023-02-24,380.0,0,21956,21956
56,SPY   ,2023-02-27,2023-02-24,381.0,0,10726,10726
57,SPY   ,2023-02-27,2023-02-24,382.0,0,11668,11668
58,SPY   ,2023-02-27,2023-02-24,382.5,0,6308,6308
59,SPY   ,2023-02-27,2023-02-24,383.0,0,3214,3214
60,SPY   ,2023-02-27,2023-02-24,384.0,0,15516,15516
61,SPY   ,2023-02-27,2023-02-24,385.0,0,20228,20228
62,SPY   ,2023-02-27,2023-02-24,386.0,0,13574,13574
63,SPY   ,2023-02-27,2023-02-24,387.0,0,5848,5848
64,SPY   ,2023-02-27,2023-02-24,387.5,0,11896,11896
65,SPY   ,2023-02-27,2023-02-24,388.0,0,22335,22335
66,SPY   ,2023-02-27,2023-02-24,389.0,0,12844,12844
67,SPY   ,2023-02-27,2023-02-24,390.0,0,43328,43328
68,SPY   ,2023-02-27,2023-02-24,391.0,0,15581,15581
69,SPY   ,2023-02-27,2023-02-24,392.0,0,22323,22323
70,SPY   ,2023-02-27,2023-02-24,392.5,0,7150,7150
71,SPY   ,2023-02-27,2023-02-24,393.0,0,22308,22308
72,SPY   ,2023-02-27,2023-02-24,394.0,0,20861,20861
73,SPY   ,2023-02-27,2023-02-24,395.0,0,31191,31191
74,SPY   ,2023-02-27,2023-02-24,396.0,4,8863,8867
75,SPY   ,2023-02-27,2023-02-24,397.0,19514,100,19614
76,SPY   ,2023-02-27,2023-02-24,397.5,10226,0,10226
77,SPY   ,2023-02-27,2023-02-24,398.0,9907,0,9907
78,SPY   ,2023-02-27,2023-02-24,399.0,25626,0,25626
79,SPY   ,2023-02-27,2023-02-24,400.0,37813,0,37813
80,SPY   ,2023-02-27,2023-02-24,401.0,24422,0,24422
81,SPY   ,2023-02-27,2023-02-24,402.0,27373,0,27373
82,SPY   ,2023-02-27,2023-02-24,403.0,30090,0,30090
83,SPY   ,2023-02-27,2023-02-24,404.0,29440,0,29440
84,SPY   ,2023-02-27,2023-02-24,405.0,42235,0,42235
85,SPY   ,2023-02-27,2023-02-24,406.0,17756,0,17756
86,SPY   ,2023-02-27,2023-02-24,407.0,14303,0,14303
87,SPY   ,2023-02-27,2023-02-24,408.0,31267,0,31267
88,SPY   ,2023-02-27,2023-02-24,409.0,13218,0,13218
89,SPY   ,2023-02-27,2023-02-24,410.0,32112,0,32112
90,SPY   ,2023-02-27,2023-02-24,411.0,14795,0,14795
91,SPY   ,2023-02-27,2023-02-24,412.0,12456,0,12456
92,SPY   ,2023-02-27,2023-02-24,413.0,8783,0,8783
93,SPY   ,2023-02-27,2023-02-24,414.0,6614,0,6614
94,SPY   ,2023-02-27,2023-02-24,415.0,15634,0,15634
95,SPY   ,2023-02-27,2023-02-24,416.0,10236,0,10236
96,SPY   ,2023-02-27,2023-02-24,417.0,6620,0,6620
97,SPY   ,2023-02-27,2023-02-24,418.0,29885,0,29885
98,SPY   ,2023-02-27,2023-02-24,419.0,3452,0,3452
99,SPY   ,2023-02-27,2023-02-24,420.0,15102,0,15102
100,SPY   ,2023-02-27,2023-02-24,421.0,3315,0,3315
101,SPY   ,2023-02-27,2023-02-24,422.0,5864,0,5864
102,SPY   ,2023-02-27,2023-02-24,423.0,2711,0,2711
103,SPY   ,2023-02-27,2023-02-24,424.0,3135,0,3135
104,SPY   ,2023-02-27,2023-02-24,425.0,11063,0,11063
105,SPY   ,2023-02-27,2023-02-24,426.0,6333,0,6333
106,SPY   ,2023-02-27,2023-02-24,427.0,7727,0,7727
107,SPY   ,2023-02-27,2023-02-24,428.0,5709,0,5709
108,SPY   ,2023-02-27,2023-02-24,429.0,3115,0,3115
109,SPY   ,2023-02-27,2023-02-24,430.0,10208,0,10208
110,SPY   ,2023-02-27,2023-02-24,431.0,4141,0,4141
111,SPY   ,2023-02-27,2023-02-24,432.0,1692,0,1692
112,SPY   ,2023-02-27,2023-02-24,433.0,4113,0,4113
113,SPY   ,2023-02-27,2023-02-24,434.0,3981,0,3981
114,SPY   ,2023-02-27,2023-02-24,435.0,4697,0,4697
115,SPY   ,2023-02-27,2023-02-24,436.0,3195,0,3195
116,SPY   ,2023-02-27,2023-02-24,437.0,217,0,217
117,SPY   ,2023-02-27,2023-02-24,438.0,661,0,661
118,SPY   ,2023-02-27,2023-02-24,439.0,1466,0,1466
119,SPY   ,2023-02-27,2023-02-24,440.0,3950,0,3950
120,SPY   ,2023-02-27,2023-02-24,441.0,1466,0,1466
121,SPY   ,2023-02-27,2023-02-24,442.0,603,0,603
122,SPY   ,2023-02-27,2023-02-24,443.0,114,0,114
123,SPY   ,2023-02-27,2023-02-24,444.0,464,0,464
124,SPY   ,2023-02-27,2023-02-24,445.0,684,0,684
125,SPY   ,2023-02-27,2023-02-24,446.0,370,0,370
126,SPY   ,2023-02-27,2023-02-24,447.0,291,0,291
127,SPY   ,2023-02-27,2023-02-24,448.0,341,0,341
128,SPY   ,2023-02-27,2023-02-24,449.0,115,0,115
129,SPY   ,2023-02-27,2023-02-24,450.0,2442,0,2442
130,SPY   ,2023-02-27,2023-02-24,451.0,500,0,500
131,SPY   ,2023-02-27,2023-02-24,452.0,27,0,27
132,SPY   ,2023-02-27,2023-02-24,453.0,0,0,0
133,SPY   ,2023-02-27,2023-02-24,454.0,171,0,171
134,SPY   ,2023-02-27,2023-02-24,455.0,811,0,811
135,SPY   ,2023-02-27,2023-02-24,456.0,444,0,444
136,SPY   ,2023-02-27,2023-02-24,457.0,50,0,50
137,SPY   ,2023-02-27,2023-02-24,458.0,0,0,0
138,SPY   ,2023-02-27,2023-02-24,459.0,0,0,0
139,SPY   ,2023-02-27,2023-02-24,460.0,1244,0,1244
140,SPY   ,2023-02-27,2023-02-24,461.0,0,0,0
141,SPY   ,2023-02-27,2023-02-24,462.0,0,0,0
142,SPY   ,2023-02-27,2023-02-24,463.0,0,0,0
143,SPY   ,2023-02-27,2023-02-24,464.0,0,0,0
144,SPY   ,2023-02-27,2023-02-24,465.0,661,0,661
145,SPY   ,2023-02-27,2023-02-24,466.0,0,0,0
146,SPY   ,2023-02-27,2023-02-24,467.0,0,0,0
147,SPY   ,2023-02-27,2023-02-24,468.0,0,0,0
148,SPY   ,2023-02-27,2023-02-24,469.0,0,0,0
149,SPY   ,2023-02-27,2023-02-24,470.0,1645,0,1645
150,SPY   ,2023-02-27,2023-02-24,471.0,0,0,0
151,SPY   ,2023-02-27,2023-02-24,472.0,0,0,0
152,SPY   ,2023-02-27,2023-02-24,473.0,0,0,0
153,SPY   ,2023-02-27,2023-02-24,474.0,0,0,0
154,SPY   ,2023-02-27,2023-02-24,475.0,606,0,606
155,SPY   ,2023-02-27,2023-02-24,480.0,124,0,124
156,SPY   ,2023-02-27,2023-02-24,485.0,616,0,616
157,SPY   ,2023-02-27,2023-02-24,490.0,123,0,123
158,SPY   ,2023-02-27,2023-02-24,495.0,101,0,101
159,SPY   ,2023-02-27,2023-02-24,500.0,649,0,649
160,SPY   ,2023-02-27,2023-02-27,320.0,1,1,2
161,SPY   ,2023-02-27,2023-02-27,330.0,0,78,78
162,SPY   ,2023-02-27,2023-02-27,337.0,0,0,0
163,SPY   ,2023-02-27,2023-02-27,338.0,0,0,0
164,SPY   ,2023-02-27,2023-02-27,339.0,0,0,0
165,SPY   ,2023-02-27,2023-02-27,340.0,0,91,91
166,SPY   ,2023-02-27,2023-02-27,341.0,0,13,13
167,SPY   ,2023-02-27,2023-02-27,342.0,0,0,0
168,SPY   ,2023-02-27,2023-02-27,343.0,0,0,0
169,SPY   ,2023-02-27,2023-02-27,344.0,0,0,0
170,SPY   ,2023-02-27,2023-02-27,345.0,0,1,1
171,SPY   ,2023-02-27,2023-02-27,346.0,0,0,0
172,SPY   ,2023-02-27,2023-02-27,347.0,0,0,0
173,SPY   ,2023-02-27,2023-02-27,348.0,11,0,11
174,SPY   ,2023-02-27,2023-02-27,349.0,0,10,10
175,SPY   ,2023-02-27,2023-02-27,350.0,120,241,361
176,SPY   ,2023-02-27,2023-02-27,351.0,0,2968,2968
177,SPY   ,2023-02-27,2023-02-27,352.0,0,1558,1558
178,SPY   ,2023-02-27,2023-02-27,353.0,0,915,915
179,SPY   ,2023-02-27,2023-02-27,354.0,1,995,996
180,SPY   ,2023-02-27,2023-02-27,355.0,0,4194,4194
181,SPY   ,2023-02-27,2023-02-27,356.0,140,1955,2095
182,SPY   ,2023-02-27,2023-02-27,357.0,0,70,70
183,SPY   ,2023-02-27,2023-02-27,358.0,0,566,566
184,SPY   ,2023-02-27,2023-02-27,359.0,0,0,0
185,SPY   ,2023-02-27,2023-02-27,360.0,4,342,346
186,SPY   ,2023-02-27,2023-02-27,361.0,0,162,162
187,SPY   ,2023-02-27,2023-02-27,362.0,132,322,454
188,SPY   ,2023-02-27,2023-02-27,363.0,0,246,246
189,SPY   ,2023-02-27,2023-02-27,364.0,0,379,379
190,SPY   ,2023-02-27,2023-02-27,365.0,500,7936,8436
191,SPY   ,2023-02-27,2023-02-27,366.0,0,2374,2374
192,SPY   ,2023-02-27,2023-02-27,367.0,1,40,41
193,SPY   ,2023-02-27,2023-02-27,368.0,320,218,538
194,SPY   ,2023-02-27,2023-02-27,369.0,117,2731,2848
195,SPY   ,2023-02-27,2023-02-27,370.0,24,1152,1176
196,SPY   ,2023-02-27,2023-02-27,371.0,1,4745,4746
197,SPY   ,2023-02-27,2023-02-27,372.0,2,542,544
198,SPY   ,2023-02-27,2023-02-27,373.0,127,1274,1401
199,SPY   ,2023-02-27,2023-02-27,374.0,9,438,447
200,SPY   ,2023-02-27,2023-02-27,375.0,18,5455,5473
201,SPY   ,2023-02-27,2023-02-27,376.0,1,946,947
202,SPY   ,2023-02-27,2023-02-27,377.0,102,620,722
203,SPY   ,2023-02-27,2023-02-27,378.0,107,9055,9162
204,SPY   ,2023-02-27,2023-02-27,379.0,28,2935,2963
