index,ProductSymbol,DateGen,ExpDate,Strike,Call,Put,TotalOI
0,SPY   ,2023-02-16,2023-02-15,330.0,0,31,31
1,SPY   ,2023-02-16,2023-02-15,340.0,0,19,19
2,SPY   ,2023-02-16,2023-02-15,346.0,0,50,50
3,SPY   ,2023-02-16,2023-02-15,347.0,0,41,41
4,SPY   ,2023-02-16,2023-02-15,348.0,0,19,19
5,SPY   ,2023-02-16,2023-02-15,349.0,0,367,367
6,SPY   ,2023-02-16,2023-02-15,350.0,0,672,672
7,SPY   ,2023-02-16,2023-02-15,351.0,0,13,13
8,SPY   ,2023-02-16,2023-02-15,352.0,0,1,1
9,SPY   ,2023-02-16,2023-02-15,353.0,0,5,5
10,SPY   ,2023-02-16,2023-02-15,354.0,0,1207,1207
11,SPY   ,2023-02-16,2023-02-15,355.0,0,0,0
12,SPY   ,2023-02-16,2023-02-15,356.0,0,156,156
13,SPY   ,2023-02-16,2023-02-15,357.0,0,702,702
14,SPY   ,2023-02-16,2023-02-15,358.0,0,603,603
15,SPY   ,2023-02-16,2023-02-15,359.0,0,1,1
16,SPY   ,2023-02-16,2023-02-15,360.0,0,170,170
17,SPY   ,2023-02-16,2023-02-15,361.0,0,22,22
18,SPY   ,2023-02-16,2023-02-15,362.0,0,34,34
19,SPY   ,2023-02-16,2023-02-15,363.0,0,207,207
20,SPY   ,2023-02-16,2023-02-15,364.0,0,12,12
21,SPY   ,2023-02-16,2023-02-15,365.0,0,247,247
22,SPY   ,2023-02-16,2023-02-15,366.0,0,227,227
23,SPY   ,2023-02-16,2023-02-15,367.0,0,1186,1186
24,SPY   ,2023-02-16,2023-02-15,368.0,0,2899,2899
25,SPY   ,2023-02-16,2023-02-15,369.0,0,2363,2363
26,SPY   ,2023-02-16,2023-02-15,370.0,0,1127,1127
27,SPY   ,2023-02-16,2023-02-15,371.0,0,1280,1280
28,SPY   ,2023-02-16,2023-02-15,372.0,0,1675,1675
29,SPY   ,2023-02-16,2023-02-15,373.0,0,556,556
30,SPY   ,2023-02-16,2023-02-15,374.0,0,893,893
31,SPY   ,2023-02-16,2023-02-15,375.0,0,2535,2535
32,SPY   ,2023-02-16,2023-02-15,376.0,0,729,729
33,SPY   ,2023-02-16,2023-02-15,377.0,0,2627,2627
34,SPY   ,2023-02-16,2023-02-15,378.0,0,560,560
35,SPY   ,2023-02-16,2023-02-15,379.0,0,381,381
36,SPY   ,2023-02-16,2023-02-15,380.0,0,665,665
37,SPY   ,2023-02-16,2023-02-15,381.0,0,453,453
38,SPY   ,2023-02-16,2023-02-15,382.0,0,818,818
39,SPY   ,2023-02-16,2023-02-15,383.0,0,1284,1284
40,SPY   ,2023-02-16,2023-02-15,384.0,0,5393,5393
41,SPY   ,2023-02-16,2023-02-15,385.0,0,3284,3284
42,SPY   ,2023-02-16,2023-02-15,386.0,0,6169,6169
43,SPY   ,2023-02-16,2023-02-15,387.0,0,5862,5862
