,DateGen,ExpDate,ITM Maximum Pain,All Maxpain,Top 5 Calls,Top 5 Puts,highestOIstrike,ITM P/C Ratio,All P/C Ratio
0,2023-02-14,2023-02-17,120.0,70.0,"{200.0: 48950, 250.0: 46208, 220.0: 37311, 210.0: 30668, 160.0: 29102}","{70.0: 54689, 80.0: 52817, 120.0: 48891, 170.0: 40401, 100.0: 39674}","{120.0: 74760, 200.0: 67982, 170.0: 63261, 160.0: 61018, 70.0: 54761}",1.0507844828489317,1.0507844828489317
1,2023-02-14,2023-02-24,170.0,240.0,"{200.0: 17704, 190.0: 11400, 240.0: 11060, 180.0: 7842, 170.0: 7389}","{150.0: 6230, 155.0: 5886, 192.5: 5780, 180.0: 5038, 190.0: 4965}","{200.0: 21730, 190.0: 16365, 180.0: 12880, 240.0: 11683, 170.0: 11352}",0.7342504930442225,0.7342504930442225
2,2023-02-14,2023-03-03,120.0,300.0,"{200.0: 7374, 300.0: 6915, 250.0: 5389, 230.0: 4975, 215.0: 4653}","{160.0: 10629, 150.0: 7387, 170.0: 4566, 162.5: 4325, 145.0: 3586}","{160.0: 11716, 200.0: 10007, 150.0: 8424, 170.0: 6972, 300.0: 6963}",0.9107760686740163,0.9107760686740163
3,2023-02-14,2023-03-10,177.5,310.0,"{265.0: 3147, 310.0: 2914, 200.0: 2464, 250.0: 2077, 300.0: 1878}","{180.0: 1729, 175.0: 1466, 170.0: 1454, 120.0: 1310, 200.0: 1242}","{200.0: 3706, 265.0: 3147, 310.0: 2925, 180.0: 2344, 202.5: 2307}",0.7561866320695786,0.7561866320695786
4,2023-02-14,2023-03-17,135.0,825.0,"{300.0: 71048, 666.67: 70207, 825.0: 60223, 200.0: 42136, 316.67: 29538}","{100.0: 39154, 200.0: 35637, 33.33: 33637, 135.0: 33568, 140.0: 30005}","{200.0: 77773, 300.0: 71498, 666.67: 70207, 135.0: 61226, 825.0: 60223}",0.7023456129252031,0.7023456129252031
5,2023-02-14,2023-03-24,155.0,50.0,"{220.0: 2722, 210.0: 2411, 200.0: 1913, 205.0: 1314, 250.0: 1103}","{200.0: 1656, 50.0: 1543, 180.0: 966, 170.0: 822, 150.0: 755}","{200.0: 3569, 220.0: 3287, 210.0: 2549, 50.0: 1554, 205.0: 1430}",0.7747165307340362,0.7747165307340362
6,2023-02-14,2023-03-31,150.0,275.0,"{250.0: 317, 275.0: 282, 220.0: 258, 280.0: 247, 200.0: 231}","{170.0: 770, 135.0: 223, 150.0: 183, 165.0: 180, 105.0: 159}","{170.0: 774, 200.0: 370, 250.0: 317, 150.0: 298, 275.0: 282}",0.7658017298735862,0.7658017298735862
7,2023-02-14,2023-04-21,80.0,600.0,"{80.0: 25226, 316.67: 22105, 600.0: 20787, 200.0: 12933, 433.33: 12429}","{100.0: 24621, 150.0: 17899, 191.67: 13926, 75.0: 13203, 125.0: 12324}","{80.0: 29793, 100.0: 26185, 150.0: 25135, 125.0: 23408, 316.67: 22107}",0.803236615527941,0.803236615527941
8,2023-02-14,2023-05-19,110.0,110.0,"{215.0: 25248, 110.0: 16002, 210.0: 9957, 180.0: 8214, 200.0: 7501}","{100.0: 19502, 140.0: 11327, 120.0: 7958, 110.0: 7209, 105.0: 6127}","{215.0: 26542, 110.0: 23211, 100.0: 20579, 140.0: 13206, 180.0: 12350}",0.9603667664670659,0.9603667664670659
9,2023-02-14,2023-06-16,10.0,825.0,"{825.0: 41690, 333.33: 33831, 200.0: 24213, 500.0: 20932, 466.67: 20905}","{1.67: 41911, 100.0: 27562, 200.0: 21618, 50.0: 17423, 33.33: 16684}","{200.0: 45831, 1.67: 42017, 825.0: 41690, 333.33: 34062, 100.0: 31042}",0.7510179173132888,0.7510179173132888
