,DateGen,ExpDate,ITM Maximum Pain,All Maxpain,Top 5 Calls,Top 5 Puts,highestOIstrike,ITM P/C Ratio,All P/C Ratio
0,2023-02-13,2023-02-10,25.0,72.0,"{72.0: 3550, 65.0: 3397, 70.0: 2454, 66.0: 2254, 63.0: 1494}","{40.0: 2187, 51.0: 1389, 32.0: 1219, 47.0: 1022, 44.0: 917}","{72.0: 3550, 65.0: 3397, 70.0: 2454, 66.0: 2254, 40.0: 2187}",0.5619186144843216,0.5619186144843216
1,2023-02-13,2023-02-17,45.0,30.0,"{65.0: 5045, 85.0: 3633, 90.0: 3257, 60.0: 3233, 55.0: 2386}","{35.0: 5853, 30.0: 5215, 45.0: 4370, 50.0: 3685, 40.0: 2798}","{65.0: 6140, 35.0: 5938, 50.0: 5849, 45.0: 5667, 30.0: 5309}",1.1041476473636163,1.1041476473636163
2,2023-02-13,2023-02-24,48.0,25.0,"{70.0: 746, 60.0: 723, 57.0: 455, 48.0: 445, 52.0: 421}","{25.0: 2503, 35.0: 487, 56.0: 448, 50.0: 300, 40.0: 272}","{25.0: 2507, 60.0: 826, 70.0: 768, 52.0: 609, 55.0: 539}",1.0725774292170676,1.0725774292170676
3,2023-02-13,2023-03-03,62.0,25.0,"{65.0: 274, 100.0: 232, 70.0: 164, 85.0: 122, 90.0: 97}","{25.0: 743, 38.0: 262, 45.0: 223, 35.0: 193, 47.0: 142}","{25.0: 743, 65.0: 322, 38.0: 263, 45.0: 233, 100.0: 232}",1.4975169300225735,1.4975169300225735
4,2023-02-13,2023-03-10,70.0,30.0,"{70.0: 153, 65.0: 89, 54.0: 84, 90.0: 84, 63.0: 81}","{30.0: 2551, 44.0: 309, 46.0: 291, 45.0: 143, 52.0: 87}","{30.0: 2551, 44.0: 309, 46.0: 291, 70.0: 188, 45.0: 145}",3.4018227009113504,3.4018227009113504
5,2023-02-13,2023-03-17,60.0,30.0,"{100.0: 2811, 85.0: 2375, 65.0: 2308, 110.0: 2104, 55.0: 1955}","{35.0: 8006, 30.0: 7651, 45.0: 3106, 50.0: 2922, 25.0: 2919}","{35.0: 8198, 30.0: 7663, 50.0: 4103, 55.0: 3672, 45.0: 3569}",1.430190349712262,1.430190349712262
6,2023-02-13,2023-03-24,60.0,40.0,"{95.0: 47, 60.0: 46, 55.0: 35, 65.0: 33, 72.0: 27}","{55.0: 197, 40.0: 128, 45.0: 67, 50.0: 47, 60.0: 38}","{55.0: 232, 40.0: 128, 60.0: 84, 45.0: 72, 50.0: 57}",1.4143763213530656,1.4143763213530656
7,2023-02-13,2023-03-31,64.0,85.0,"{85.0: 121, 75.0: 52, 90.0: 42, 68.0: 20, 60.0: 13}","{40.0: 117, 47.0: 31, 49.0: 24, 64.0: 20, 52.0: 20}","{85.0: 121, 40.0: 117, 75.0: 52, 90.0: 42, 47.0: 41}",0.9742765273311897,0.9742765273311897
8,2023-02-13,2023-04-21,75.0,100.0,"{100.0: 1466, 60.0: 1351, 70.0: 1227, 65.0: 1108, 75.0: 1000}","{30.0: 2437, 50.0: 2066, 45.0: 1497, 40.0: 1269, 25.0: 1186}","{50.0: 2552, 30.0: 2459, 60.0: 2186, 45.0: 1863, 65.0: 1760}",1.1613519854027283,1.1613519854027283
9,2023-02-13,2023-06-16,85.0,140.0,"{60.0: 2349, 70.0: 1712, 55.0: 1691, 140.0: 1587, 100.0: 1516}","{50.0: 9229, 45.0: 8405, 40.0: 3626, 30.0: 3251, 35.0: 2162}","{50.0: 9838, 45.0: 8837, 40.0: 3839, 55.0: 3584, 30.0: 3263}",1.7013963480128893,1.7013963480128893
10,2023-02-13,2023-07-21,80.0,85.0,"{85.0: 1343, 80.0: 801, 65.0: 589, 70.0: 526, 75.0: 470}","{30.0: 1737, 40.0: 1666, 35.0: 1599, 55.0: 1346, 45.0: 853}","{30.0: 1986, 40.0: 1799, 85.0: 1728, 35.0: 1614, 80.0: 1606}",2.0193175663477163,2.0193175663477163
11,2023-02-13,2023-09-15,40.0,40.0,"{60.0: 3897, 40.0: 1841, 65.0: 863, 90.0: 441, 80.0: 396}","{35.0: 1386, 40.0: 1278, 45.0: 1020, 50.0: 614, 25.0: 299}","{60.0: 4065, 40.0: 3119, 35.0: 1421, 65.0: 1108, 45.0: 1037}",0.6720938584939543,0.6720938584939543
12,2023-02-13,2024-01-19,90.0,520.0,"{520.0: 2790, 300.0: 2199, 120.0: 2138, 90.0: 2055, 200.0: 1657}","{45.0: 2213, 60.0: 2143, 30.0: 2009, 40.0: 1628, 35.0: 1141}","{90.0: 2856, 520.0: 2790, 60.0: 2790, 45.0: 2600, 40.0: 2457}",0.47424832962138086,0.47424832962138086
13,2023-02-13,2024-06-21,80.0,35.0,"{90.0: 42, 70.0: 35, 80.0: 33, 65.0: 32, 50.0: 28}","{35.0: 414, 45.0: 409, 50.0: 97, 80.0: 70, 60.0: 54}","{35.0: 424, 45.0: 417, 50.0: 125, 80.0: 103, 90.0: 79}",4.166666666666667,4.166666666666667
14,2023-02-13,2025-01-17,75.0,110.0,"{60.0: 1882, 110.0: 927, 65.0: 918, 105.0: 476, 100.0: 232}","{75.0: 1040, 50.0: 565, 45.0: 329, 55.0: 306, 35.0: 271}","{60.0: 2093, 75.0: 1216, 110.0: 1016, 65.0: 968, 50.0: 709}",0.637588529970634,0.637588529970634
