,DateGen,ExpDate,ITM Maximum Pain,All Maxpain,Top 5 Calls,Top 5 Puts,highestOIstrike,ITM P/C Ratio,All P/C Ratio
0,2023-02-15,2023-02-17,45.0,35.0,"{65.0: 4865, 85.0: 3932, 90.0: 3879, 60.0: 3864, 55.0: 2555}","{35.0: 6559, 30.0: 5244, 45.0: 4876, 50.0: 4020, 40.0: 2957}","{35.0: 6657, 45.0: 6174, 50.0: 5975, 65.0: 5953, 30.0: 5339}",1.0434857081682902,1.0434857081682902
1,2023-02-15,2023-02-24,48.0,25.0,"{70.0: 925, 60.0: 738, 65.0: 592, 50.0: 564, 57.0: 535}","{25.0: 2503, 35.0: 497, 56.0: 462, 40.0: 382, 50.0: 367}","{25.0: 2507, 70.0: 947, 50.0: 931, 60.0: 843, 65.0: 793}",0.8964855584730358,0.8964855584730358
2,2023-02-15,2023-03-03,47.0,25.0,"{67.0: 852, 65.0: 652, 70.0: 554, 100.0: 232, 60.0: 160}","{45.0: 1023, 25.0: 743, 35.0: 319, 38.0: 271, 42.0: 217}","{45.0: 1033, 67.0: 859, 25.0: 743, 65.0: 713, 70.0: 574}",1.1426491994177583,1.1426491994177583
3,2023-02-15,2023-03-10,70.0,30.0,"{70.0: 152, 90.0: 111, 65.0: 89, 54.0: 85, 63.0: 82}","{30.0: 2551, 44.0: 312, 46.0: 291, 45.0: 163, 52.0: 87}","{30.0: 2551, 44.0: 312, 46.0: 291, 70.0: 187, 45.0: 165}",3.202854996243426,3.202854996243426
4,2023-02-15,2023-03-17,50.0,30.0,"{100.0: 2899, 85.0: 2468, 65.0: 2337, 55.0: 2141, 110.0: 2105}","{35.0: 7954, 30.0: 7632, 45.0: 3147, 50.0: 2981, 25.0: 2921}","{35.0: 8143, 30.0: 7646, 50.0: 4162, 55.0: 3882, 45.0: 3609}",1.3412619344126193,1.3412619344126193
5,2023-02-15,2023-03-24,55.0,95.0,"{69.0: 220, 60.0: 195, 55.0: 164, 65.0: 118, 95.0: 93}","{55.0: 201, 47.0: 167, 52.0: 145, 40.0: 131, 54.0: 111}","{55.0: 365, 60.0: 234, 69.0: 220, 47.0: 168, 52.0: 151}",0.9457831325301205,0.9457831325301205
6,2023-02-15,2023-03-31,64.0,85.0,"{85.0: 122, 90.0: 57, 75.0: 53, 68.0: 21, 59.0: 15}","{40.0: 166, 45.0: 57, 47.0: 42, 48.0: 37, 49.0: 30}","{40.0: 166, 85.0: 122, 45.0: 60, 90.0: 57, 75.0: 53}",1.3781512605042017,1.3781512605042017
7,2023-02-15,2023-04-21,75.0,30.0,"{60.0: 1499, 100.0: 1487, 70.0: 1216, 65.0: 1089, 75.0: 917}","{30.0: 3888, 50.0: 2079, 45.0: 1500, 55.0: 1271, 40.0: 1242}","{30.0: 3910, 50.0: 2588, 60.0: 2325, 45.0: 1866, 55.0: 1778}",1.2849896836313617,1.2849896836313617
8,2023-02-15,2023-06-16,85.0,140.0,"{60.0: 2296, 70.0: 1754, 55.0: 1709, 100.0: 1518, 80.0: 1428}","{50.0: 9230, 45.0: 8418, 40.0: 3623, 30.0: 3239, 35.0: 2159}","{50.0: 9850, 45.0: 8849, 40.0: 3836, 55.0: 3545, 30.0: 3251}",1.7024280575539568,1.7024280575539568
9,2023-02-15,2023-07-21,80.0,30.0,"{85.0: 1374, 80.0: 825, 65.0: 651, 70.0: 594, 75.0: 488}","{30.0: 1773, 40.0: 1684, 35.0: 1599, 55.0: 1355, 45.0: 854}","{30.0: 2022, 40.0: 1817, 55.0: 1769, 85.0: 1764, 80.0: 1630}",1.8727392305162776,1.8727392305162776
10,2023-02-15,2023-09-15,40.0,40.0,"{60.0: 3891, 40.0: 1834, 65.0: 863, 90.0: 443, 80.0: 399}","{35.0: 1439, 40.0: 1392, 45.0: 1020, 50.0: 610, 25.0: 299}","{60.0: 4079, 40.0: 3226, 35.0: 1474, 65.0: 1132, 45.0: 1042}",0.6837105664360268,0.6837105664360268
11,2023-02-15,2024-01-19,90.0,520.0,"{520.0: 2790, 300.0: 2236, 120.0: 2138, 90.0: 2104, 200.0: 1690}","{45.0: 2211, 60.0: 2144, 30.0: 2008, 40.0: 1623, 35.0: 1140}","{90.0: 2905, 60.0: 2794, 520.0: 2790, 45.0: 2598, 40.0: 2455}",0.47356748814903116,0.47356748814903116
12,2023-02-15,2024-06-21,80.0,35.0,"{90.0: 43, 70.0: 36, 80.0: 34, 65.0: 34, 60.0: 30}","{45.0: 427, 35.0: 414, 50.0: 97, 80.0: 85, 60.0: 54}","{45.0: 435, 35.0: 424, 50.0: 125, 80.0: 119, 60.0: 84}",4.151612903225806,4.151612903225806
13,2023-02-15,2025-01-17,75.0,110.0,"{60.0: 1882, 110.0: 944, 65.0: 918, 105.0: 477, 100.0: 232}","{75.0: 1033, 50.0: 566, 45.0: 357, 55.0: 307, 35.0: 269}","{60.0: 2093, 75.0: 1209, 110.0: 1033, 65.0: 969, 50.0: 710}",0.6277384563532188,0.6277384563532188
