,DateGen,ExpDate,ITM Maximum Pain,All Maxpain,Top 5 Calls,Top 5 Puts,highestOIstrike,ITM P/C Ratio,All P/C Ratio
0,2023-02-22,2023-02-21,400.0,415.0,"{415.0: 37429, 405.0: 33832, 404.0: 30912, 403.0: 29005, 402.0: 26277}","{398.0: 38137, 399.0: 32897, 395.0: 15501, 397.0: 14717, 391.0: 11996}","{398.0: 38137, 415.0: 37429, 405.0: 33832, 399.0: 32897, 404.0: 30912}",0.5037249338053165,0.5037249338053165
1,2023-02-22,2023-02-22,407.0,415.0,"{405.0: 26540, 403.0: 17534, 407.0: 16487, 404.0: 16202, 410.0: 15374}","{395.0: 12659, 397.0: 11743, 400.0: 11218, 398.0: 10572, 396.0: 10357}","{405.0: 31802, 403.0: 23091, 407.0: 20874, 404.0: 20164, 400.0: 19930}",0.7982729980524688,0.7982729980524688
2,2023-02-22,2023-02-23,410.0,423.0,"{423.0: 14095, 410.0: 10121, 400.0: 6465, 415.0: 6461, 405.0: 6337}","{395.0: 8142, 390.0: 7908, 400.0: 7318, 410.0: 4148, 385.0: 3997}","{410.0: 14269, 423.0: 14096, 400.0: 13783, 395.0: 8728, 390.0: 8009}",0.5199966962778063,0.5199966962778063
3,2023-02-22,2023-02-24,405.0,330.0,"{418.0: 29846, 410.0: 22479, 420.0: 17899, 415.0: 17064, 411.0: 13498}","{400.0: 76455, 395.0: 56520, 360.0: 47943, 330.0: 43965, 345.0: 43720}","{400.0: 86748, 395.0: 58651, 405.0: 54781, 360.0: 48009, 330.0: 43972}",2.2552134065945895,2.2552134065945895
4,2023-02-22,2023-02-27,405.0,390.0,"{410.0: 5040, 405.0: 2954, 400.0: 2487, 420.0: 2354, 415.0: 2234}","{390.0: 12267, 405.0: 10138, 395.0: 6420, 400.0: 4645, 392.0: 1610}","{405.0: 13092, 390.0: 12288, 400.0: 7132, 395.0: 6503, 410.0: 5563}",1.258451273756571,1.258451273756571
5,2023-02-22,2023-02-28,410.0,410.0,"{410.0: 7805, 405.0: 4446, 404.0: 3532, 420.0: 3219, 412.0: 3183}","{390.0: 16153, 410.0: 13480, 400.0: 7142, 380.0: 6465, 404.0: 4468}","{410.0: 21285, 390.0: 16251, 400.0: 8859, 404.0: 8000, 380.0: 6485}",1.6098466459148413,1.6098466459148413
6,2023-02-22,2023-03-01,410.0,360.0,"{410.0: 3375, 412.0: 2880, 413.0: 1914, 424.0: 1835, 422.0: 1794}","{401.0: 4708, 360.0: 3686, 400.0: 3098, 357.0: 3000, 390.0: 2583}","{410.0: 5641, 401.0: 5357, 400.0: 4164, 360.0: 3686, 412.0: 3616}",1.2386503908928816,1.2386503908928816
7,2023-02-22,2023-03-02,410.0,450.0,"{406.0: 1490, 450.0: 1400, 405.0: 1019, 410.0: 930, 416.0: 784}","{370.0: 1751, 410.0: 1563, 400.0: 880, 403.0: 617, 402.0: 505}","{410.0: 2493, 370.0: 1752, 406.0: 1592, 405.0: 1486, 450.0: 1400}",0.6496324059391668,0.6496324059391668
8,2023-02-22,2023-03-03,405.0,315.0,"{420.0: 18936, 410.0: 15886, 415.0: 15181, 425.0: 12204, 405.0: 10951}","{370.0: 46757, 390.0: 44253, 355.0: 41811, 392.0: 38475, 405.0: 35508}","{370.0: 46855, 405.0: 46459, 390.0: 45017, 355.0: 41819, 392.0: 39296}",2.9000432608141926,2.9000432608141926
9,2023-02-22,2023-03-06,403.0,360.0,"{412.0: 465, 409.0: 369, 404.0: 341, 400.0: 316, 401.0: 294}","{401.0: 515, 403.0: 352, 360.0: 351, 402.0: 261, 400.0: 213}","{401.0: 809, 400.0: 529, 404.0: 520, 403.0: 472, 402.0: 469}",0.6977436151748079,0.6977436151748079
