,DateGen,ExpDate,ITM Maximum Pain,All Maxpain,Top 5 Calls,Top 5 Puts,highestOIstrike,ITM P/C Ratio,All P/C Ratio
0,2023-02-17,2023-02-16,408.0,418.0,"{412.0: 23690, 416.0: 22835, 418.0: 20295, 413.0: 20023, 415.0: 15554}","{401.0: 18398, 399.0: 13381, 405.0: 13230, 402.0: 13016, 404.0: 10664}","{412.0: 23690, 416.0: 22835, 418.0: 20295, 413.0: 20023, 401.0: 18398}",0.762558379196176,0.762558379196176
1,2023-02-17,2023-02-17,400.0,310.0,"{418.0: 95529, 410.0: 67538, 400.0: 60463, 415.0: 53471, 416.0: 43883}","{375.0: 323853, 350.0: 166893, 380.0: 160739, 310.0: 130643, 390.0: 108872}","{375.0: 327749, 350.0: 167261, 380.0: 167000, 400.0: 163063, 395.0: 138053}",2.6202141114858386,2.6202141114858386
2,2023-02-17,2023-02-21,417.0,345.0,"{410.0: 14741, 415.0: 13258, 414.0: 8213, 413.0: 8202, 416.0: 7531}","{408.0: 11672, 405.0: 10705, 400.0: 8699, 407.0: 7461, 414.0: 7113}","{410.0: 21564, 415.0: 18814, 408.0: 15364, 414.0: 15326, 417.0: 13003}",1.1799947064588356,1.1799947064588356
3,2023-02-17,2023-02-22,415.0,415.0,"{415.0: 12934, 416.0: 7299, 409.0: 7038, 414.0: 6972, 407.0: 5844}","{415.0: 15511, 416.0: 8815, 417.0: 7703, 414.0: 7396, 409.0: 6132}","{415.0: 28445, 416.0: 16114, 414.0: 14368, 409.0: 13170, 417.0: 13017}",1.400622362181249,1.400622362181249
4,2023-02-17,2023-02-23,416.0,416.0,"{415.0: 5483, 405.0: 4174, 414.0: 4171, 409.0: 4030, 416.0: 3931}","{416.0: 6548, 415.0: 4353, 390.0: 2804, 413.0: 2627, 380.0: 2582}","{416.0: 10479, 415.0: 9836, 414.0: 6007, 413.0: 5841, 405.0: 5778}",0.7506419462941202,0.7506419462941202
5,2023-02-17,2023-02-24,420.0,330.0,"{418.0: 28522, 415.0: 14569, 420.0: 11849, 430.0: 10089, 425.0: 10075}","{360.0: 47005, 330.0: 43979, 345.0: 43755, 395.0: 40552, 400.0: 38947}","{360.0: 47069, 330.0: 43986, 345.0: 43767, 400.0: 43283, 395.0: 42029}",2.7697286432160806,2.7697286432160806
6,2023-02-17,2023-02-27,415.0,405.0,"{428.0: 1017, 432.0: 1012, 411.0: 928, 440.0: 828, 410.0: 828}","{405.0: 12463, 390.0: 1399, 370.0: 823, 412.0: 601, 380.0: 532}","{405.0: 12489, 390.0: 1413, 411.0: 1402, 410.0: 1317, 415.0: 1087}",1.794169049888783,1.794169049888783
7,2023-02-17,2023-02-28,410.0,390.0,"{410.0: 5691, 420.0: 3157, 411.0: 2486, 430.0: 2401, 414.0: 2359}","{390.0: 17452, 410.0: 16982, 380.0: 7278, 400.0: 4855, 411.0: 2712}","{410.0: 22673, 390.0: 17472, 380.0: 7280, 411.0: 5198, 400.0: 5047}",2.0073475385745776,2.0073475385745776
8,2023-02-17,2023-03-01,414.0,400.0,"{430.0: 1183, 412.0: 1164, 409.0: 1129, 419.0: 846, 411.0: 701}","{400.0: 5990, 401.0: 4612, 390.0: 2490, 410.0: 1362, 380.0: 1219}","{400.0: 6048, 401.0: 4615, 390.0: 2500, 410.0: 1967, 412.0: 1883}",1.9770222146854333,1.9770222146854333
9,2023-02-17,2023-03-02,420.0,370.0,"{450.0: 1400, 419.0: 382, 420.0: 238, 415.0: 227, 411.0: 116}","{370.0: 1750, 400.0: 309, 405.0: 218, 395.0: 136, 410.0: 134}","{370.0: 1750, 450.0: 1400, 419.0: 383, 400.0: 362, 420.0: 308}",1.0718562874251496,1.0718562874251496
10,2023-02-17,2023-03-03,420.0,315.0,"{420.0: 18158, 425.0: 12407, 415.0: 11190, 410.0: 10140, 430.0: 9239}","{355.0: 41821, 392.0: 36567, 405.0: 36544, 330.0: 33056, 370.0: 29253}","{405.0: 42700, 355.0: 41828, 392.0: 36856, 330.0: 33063, 370.0: 29301}",3.013555985044163,3.013555985044163
11,2023-02-17,2023-03-10,430.0,345.0,"{410.0: 22961, 415.0: 21040, 427.0: 14650, 430.0: 6878, 408.0: 6597}","{350.0: 37974, 345.0: 37015, 330.0: 26657, 410.0: 23436, 360.0: 22031}","{410.0: 46397, 415.0: 39179, 350.0: 38065, 345.0: 37031, 330.0: 26694}",2.3657651401282367,2.3657651401282367
12,2023-02-17,2023-03-17,394.0,310.0,"{420.0: 79563, 410.0: 63377, 430.0: 62383, 400.0: 51350, 450.0: 44907}","{390.0: 157141, 400.0: 140380, 380.0: 117865, 310.0: 111090, 394.0: 105247}","{400.0: 191730, 390.0: 182083, 394.0: 145125, 380.0: 134450, 410.0: 117179}",2.2242959150335846,2.2242959150335846
13,2023-02-17,2023-03-24,450.0,455.0,"{455.0: 3546, 410.0: 2046, 408.0: 1515, 424.0: 1480, 440.0: 1477}","{365.0: 3735, 392.0: 3009, 395.0: 2898, 405.0: 2764, 392.5: 2541}","{410.0: 4334, 365.0: 3736, 455.0: 3546, 405.0: 3074, 395.0: 3061}",2.2241463019906136,2.2241463019906136
14,2023-02-17,2023-03-31,370.0,325.0,"{410.0: 21047, 450.0: 20942, 420.0: 19050, 400.0: 12380, 442.0: 9486}","{325.0: 121314, 345.0: 56646, 305.0: 52528, 350.0: 50277, 390.0: 39782}","{325.0: 121379, 345.0: 57267, 305.0: 52553, 350.0: 50629, 390.0: 43665}",2.867286209859648,2.867286209859648
