,DateGen,ExpDate,ITM Maximum Pain,All Maxpain,Top 5 Calls,Top 5 Puts,highestOIstrike,ITM P/C Ratio,All P/C Ratio
14,2023-02-16,2023-04-21,435.0,270.0,"{420.0: 35442, 435.0: 31604, 430.0: 24912, 405.0: 22470, 440.0: 21374}","{390.0: 75040, 365.0: 69389, 380.0: 60515, 360.0: 54355, 385.0: 50334}","{390.0: 80791, 365.0: 69601, 380.0: 64451, 400.0: 58437, 360.0: 55871}",3.508007262085411,3.508007262085411
15,2023-02-16,2023-05-19,455.0,300.0,"{415.0: 14865, 460.0: 14030, 400.0: 6674, 430.0: 6431, 435.0: 6153}","{400.0: 49864, 385.0: 26342, 360.0: 22157, 355.0: 21126, 300.0: 20300}","{400.0: 56538, 415.0: 32215, 385.0: 26750, 360.0: 22224, 355.0: 21132}",4.388828665807421,4.388828665807421
16,2023-02-16,2023-06-16,440.0,150.0,"{420.0: 39147, 400.0: 31152, 410.0: 28289, 440.0: 24646, 390.0: 20755}","{400.0: 84090, 345.0: 82259, 360.0: 74681, 380.0: 60671, 150.0: 45135}","{400.0: 115242, 345.0: 82452, 360.0: 80072, 420.0: 72782, 380.0: 68608}",1.8052534106873264,1.8052534106873264
17,2023-02-16,2023-06-30,300.0,525.0,"{525.0: 12912, 500.0: 8564, 435.0: 5654, 450.0: 5341, 455.0: 5132}","{385.0: 18858, 360.0: 9000, 330.0: 8399, 400.0: 8351, 350.0: 7935}","{385.0: 19817, 525.0: 12912, 400.0: 11708, 360.0: 9247, 350.0: 8996}",1.6071652353396484,1.6071652353396484
18,2023-02-16,2023-07-21,425.0,150.0,"{450.0: 11243, 445.0: 7180, 440.0: 6742, 420.0: 6404, 455.0: 3962}","{350.0: 14368, 360.0: 12808, 400.0: 11333, 380.0: 10338, 365.0: 8930}","{350.0: 14390, 360.0: 12818, 400.0: 12693, 450.0: 11286, 380.0: 10389}",2.8009023212129343,2.8009023212129343
19,2023-02-16,2023-09-15,390.0,250.0,"{420.0: 16360, 400.0: 6316, 410.0: 6102, 415.0: 5868, 500.0: 5643}","{400.0: 25735, 360.0: 24947, 370.0: 21065, 350.0: 19619, 380.0: 19502}","{400.0: 32051, 360.0: 25119, 390.0: 22599, 370.0: 21415, 350.0: 21248}",2.9637049257600756,2.9637049257600756
20,2023-02-16,2023-09-29,350.0,315.0,"{470.0: 1174, 450.0: 988, 390.0: 958, 350.0: 823, 440.0: 823}","{315.0: 1916, 320.0: 1649, 290.0: 1209, 400.0: 1163, 390.0: 986}","{390.0: 1944, 315.0: 1918, 470.0: 1804, 320.0: 1672, 400.0: 1667}",1.5922964610999095,1.5922964610999095
21,2023-02-16,2023-12-15,450.0,660.0,"{660.0: 35055, 480.0: 28318, 550.0: 16093, 540.0: 13357, 500.0: 13267}","{400.0: 33157, 410.0: 30303, 350.0: 29468, 320.0: 29066, 300.0: 27701}","{400.0: 44719, 410.0: 35469, 660.0: 35055, 350.0: 31291, 320.0: 29464}",1.2076815359386803,1.2076815359386803
22,2023-02-16,2023-12-29,300.0,300.0,"{460.0: 570, 485.0: 528, 490.0: 509, 510.0: 405, 480.0: 402}","{300.0: 1087, 400.0: 553, 270.0: 473, 350.0: 439, 390.0: 402}","{300.0: 1157, 400.0: 627, 460.0: 594, 485.0: 528, 490.0: 509}",1.5367515238436715,1.5367515238436715
23,2023-02-16,2024-01-19,375.0,720.0,"{430.0: 20235, 720.0: 14187, 460.0: 12773, 440.0: 12486, 500.0: 9951}","{400.0: 17967, 345.0: 17513, 385.0: 16236, 320.0: 15044, 350.0: 14231}","{400.0: 25268, 430.0: 22457, 385.0: 19952, 345.0: 18019, 320.0: 15546}",1.2106600253593713,1.2106600253593713
24,2023-02-16,2024-03-15,305.0,515.0,"{515.0: 2527, 415.0: 575, 365.0: 260, 500.0: 217, 375.0: 213}","{410.0: 2145, 200.0: 446, 415.0: 347, 350.0: 303, 400.0: 249}","{515.0: 2527, 410.0: 2174, 415.0: 922, 200.0: 446, 350.0: 388}",0.7417338149485968,0.7417338149485968
25,2023-02-16,2024-06-21,345.0,550.0,"{430.0: 17746, 550.0: 12453, 525.0: 10950, 535.0: 10372, 545.0: 10237}","{400.0: 14047, 365.0: 8624, 410.0: 8000, 385.0: 7775, 380.0: 7355}","{430.0: 23569, 400.0: 19431, 410.0: 13312, 550.0: 12453, 525.0: 10950}",0.5805926335700774,0.5805926335700774
26,2023-02-16,2024-12-20,205.0,150.0,"{600.0: 10774, 450.0: 9166, 460.0: 8058, 455.0: 7870, 400.0: 6985}","{380.0: 17401, 270.0: 14307, 150.0: 13053, 350.0: 9981, 120.0: 7453}","{380.0: 19130, 270.0: 14342, 400.0: 13430, 150.0: 13070, 600.0: 10775}",1.2934295389717143,1.2934295389717143
27,2023-02-16,2025-01-17,300.0,210.0,"{400.0: 1222, 385.0: 618, 425.0: 605, 375.0: 591, 500.0: 562}","{400.0: 2166, 380.0: 2133, 350.0: 1203, 340.0: 1180, 410.0: 1041}","{400.0: 3388, 380.0: 2603, 340.0: 1365, 350.0: 1300, 450.0: 1262}",1.5938394861078864,1.5938394861078864
28,2023-02-16,2025-03-21,200.0,250.0,"{400.0: 214, 620.0: 83, 450.0: 79, 380.0: 70, 200.0: 64}","{395.0: 758, 250.0: 355, 180.0: 157, 400.0: 93, 475.0: 78}","{395.0: 803, 250.0: 394, 400.0: 307, 180.0: 208, 450.0: 154}",1.8399668325041458,1.8399668325041458
29,2023-02-16,2025-12-19,150.0,600.0,"{600.0: 2694, 400.0: 1653, 550.0: 1144, 410.0: 883, 405.0: 832}","{295.0: 922, 270.0: 678, 305.0: 579, 160.0: 479, 390.0: 440}","{600.0: 2696, 400.0: 1994, 405.0: 1242, 550.0: 1145, 410.0: 1104}",0.7808702791461413,0.7808702791461413
