,DateGen,ExpDate,ITM Maximum Pain,All Maxpain,Top 5 Calls,Top 5 Puts,highestOIstrike,ITM P/C Ratio,All P/C Ratio
0,2023-02-14,2023-02-13,413.0,402.0,"{413.0: 38901, 414.0: 33153, 415.0: 32515, 416.0: 16938, 417.0: 16482}","{410.0: 47237, 408.0: 33984, 405.0: 33273, 409.0: 26810, 402.0: 25426}","{410.0: 47237, 413.0: 38914, 408.0: 33984, 405.0: 33273, 414.0: 33154}",1.7646214487910448,1.7646214487910448
1,2023-02-14,2023-02-14,405.0,377.0,"{412.0: 16210, 422.0: 10982, 420.0: 10928, 413.0: 10831, 415.0: 10784}","{405.0: 25960, 400.0: 23187, 399.0: 21800, 410.0: 12995, 408.0: 12340}","{405.0: 33056, 412.0: 25247, 400.0: 23661, 399.0: 22173, 410.0: 20255}",1.4871136480785017,1.4871136480785017
2,2023-02-14,2023-02-15,416.0,425.0,"{425.0: 26536, 428.0: 19241, 422.0: 15736, 420.0: 11091, 417.0: 9713}","{400.0: 12035, 395.0: 10746, 405.0: 6899, 416.0: 6796, 396.0: 6465}","{425.0: 26592, 428.0: 19246, 422.0: 16162, 417.0: 14509, 415.0: 12716}",1.0625059247322022,1.0625059247322022
3,2023-02-14,2023-02-16,401.0,401.0,"{413.0: 9794, 414.0: 9387, 415.0: 7921, 412.0: 7710, 411.0: 7244}","{413.0: 14175, 412.0: 10374, 416.0: 8315, 401.0: 7676, 417.0: 7271}","{413.0: 23969, 412.0: 18084, 414.0: 16029, 416.0: 14704, 415.0: 13997}",1.3637503821401415,1.3637503821401415
4,2023-02-14,2023-02-17,400.0,310.0,"{418.0: 81588, 410.0: 66111, 400.0: 61796, 405.0: 41357, 440.0: 40173}","{375.0: 326149, 350.0: 168905, 380.0: 163256, 310.0: 130644, 390.0: 117641}","{375.0: 330081, 380.0: 176954, 400.0: 176565, 350.0: 169397, 395.0: 134694}",2.882513387300235,2.882513387300235
5,2023-02-14,2023-02-21,410.0,345.0,"{425.0: 3584, 410.0: 2977, 411.0: 2331, 435.0: 2289, 418.0: 2109}","{405.0: 4194, 390.0: 3715, 400.0: 2819, 345.0: 1865, 355.0: 1753}","{405.0: 4945, 410.0: 4561, 411.0: 3757, 390.0: 3742, 425.0: 3650}",1.3149354466994332,1.3149354466994332
6,2023-02-14,2023-02-22,410.0,395.0,"{410.0: 3731, 415.0: 2246, 412.0: 2234, 409.0: 1630, 411.0: 1580}","{410.0: 4527, 412.0: 3244, 415.0: 2915, 414.0: 2081, 400.0: 2071}","{410.0: 8258, 412.0: 5478, 415.0: 5161, 414.0: 3297, 409.0: 3252}",1.3327876679626218,1.3327876679626218
7,2023-02-14,2023-02-24,428.0,330.0,"{418.0: 26073, 415.0: 10358, 410.0: 8923, 430.0: 8088, 420.0: 7016}","{360.0: 46668, 330.0: 43968, 345.0: 43570, 395.0: 39202, 390.0: 32175}","{360.0: 46732, 330.0: 43975, 345.0: 43582, 395.0: 40613, 400.0: 35968}",3.021617297862921,3.021617297862921
8,2023-02-14,2023-03-03,395.0,315.0,"{420.0: 14893, 425.0: 10437, 415.0: 8530, 410.0: 6082, 405.0: 6047}","{355.0: 40722, 330.0: 33236, 370.0: 29694, 315.0: 28979, 384.0: 25621}","{355.0: 40729, 330.0: 33238, 370.0: 29737, 315.0: 28980, 384.0: 26142}",3.0557234846173897,3.0557234846173897
9,2023-02-14,2023-03-10,430.0,345.0,"{410.0: 20391, 430.0: 6194, 417.0: 4714, 414.0: 4484, 415.0: 4454}","{350.0: 37915, 345.0: 37027, 330.0: 27099, 410.0: 21823, 355.0: 20717}","{410.0: 42214, 350.0: 37929, 345.0: 37027, 330.0: 27099, 355.0: 20720}",2.960299855782253,2.960299855782253
